product,r_k,se_r,a_k,se_a,b_k,se_b,eta_k,se_eta,r2,r2_on_g
8708,13.40742354932753,13.101753976489292,13.423834426725929,11.330290942343128,-8.871772044684109,7.097193426084869,14.32410649545435,16.73727589074462,0.4847106187356792,0.4847106187356792
8711,0.9520571064919818,0.9480135185264593,4.379230348856798,5.075646227586387,-0.3621099939535838,0.30650251840827375,-9.329423627147058,6.689281092126287,0.48036155597151686,0.48036155597151686
8802,5.6710360356396325,5.543404669920681,0.5560555824466624,1.2785743765631437,-3.5820015180020723,2.930878423347384,7.669339329044076,9.134270566085673,0.48164258691190964,0.48164258691190964
8803,3.026932926296903,2.996001146861847,-0.24074482734280842,1.8622931116645292,-2.6292373679008687,1.9961732198653477,2.4775468192376997,3.103777373191454,0.48100608014846213,0.48100608014846213
8901,3.411343331049574,3.335847016260564,-0.4186212069914999,1.6380847529634541,-1.5336411669033772,1.2349579060942553,-20.836325534715858,15.913572395482777,0.48285076036056607,0.48285076036056607
9001,0.3828307959539461,0.3752089218578439,-2.461514839080774,2.083277795813623,-0.09565327759327212,0.09105271635124983,-1.3798328562826674,2.925721345080643,0.3893662386368949,0.3893662386368949
9009,1.7174797381519635,1.742289890142214,-2.8260956502747674,2.1073998897434505,-0.7085418938638903,0.5303342443521151,-12.175417290722473,9.066387521510855,0.48370161683799684,0.48370161683799684
9013,0.37466819430175347,0.35088935365534285,-0.15985285847374028,0.15688682930669626,-0.09942213356102418,0.11041525640547799,-1.611149442558723,1.1695144994868942,0.44308034860995427,0.44308034860995427
9018,2.3000370586729453,2.2504008021160256,-7.441535082525469,4.561968511953901,-0.4035127036939819,1.0729247052654622,-7.142286217938501,8.214636324371455,0.4135088305647785,0.4135088305647785
9027,0.9552478720470224,0.955324771118917,-1.1462992147603341,3.3154371510317855,-0.608026725561832,0.5093447679479198,1.287925960646087,1.7351662302795403,0.4833545563468874,0.4833545563468874
9030,1.1799907771128504,1.1841143756651684,12.241445791784221,10.285742136607034,-0.8764744448976386,0.694301258176017,-3.8162424339404444,3.3603323914734444,0.48047889729574234,0.48047889729574234
9031,1.00451875232791,1.0027914761541936,-6.663947596119804,5.218477095110987,-0.11935199163041854,0.3487697444775899,-2.4971814618248898,3.1632650188977673,0.3667367422909227,0.3667367422909227
9032,1.1398172766441437,1.1424531985328628,-7.284281428999595,5.966027279482725,-0.09663265676675777,0.6181173095612555,-2.162177792515692,6.0226003816780525,0.31211326978390797,0.31211326978390797
9401,1.596130149140364,1.5691535449773601,-11.588657537583181,8.990683617030037,-1.029469180970347,0.8026353156629679,7.315610789013338,5.6657537446626165,0.4817636860059402,0.4817636860059402
9403,2.167572486096049,2.1390761762841364,-3.394658638475648,4.186545852353649,-1.1976129423104998,0.9772533310861542,-0.25350853381598254,1.2776318705540672,0.48481693206682974,0.48481693206682974
9503,0.9547075621221953,0.9412896495347153,-0.9683852256538181,1.4917182763021712,-2.8231677300700446,1.9639840660959265,0.33898482734068935,0.5692360415405469,0.47456076741708064,0.47456076741708064
9999,9.890181466022828,9.647211018715534,-4.373457597756375,3.672698204786428,-6.57835737401182,4.831854308070992,-15.022666252046147,18.59802333421076,0.48333143992679206,0.48333143992679206
