product,r_k,se_r,a_k,se_a,b_k,se_b,eta_k,se_eta,r2,r2_on_g
8473,6.886269000633725,7.902875184187953,-1.219549868540709,3.0243252468477637,-4.640896339776206,3.5033626036184304,,,0.4875707004255804,0.4834215415160664
8477,0.1219577182118461,1.3968856477516352,10.755833967272745,9.659325685692078,-0.8720461129009658,0.645970473220141,,,0.5063632254181003,0.4809378493990837
8479,2.84730251171075,4.045554335675543,7.850805814112099,7.901674545770176,-2.7782383185512813,1.6878277588030437,,,0.47942725701852906,0.47042276225619295
8481,0.9977804126889515,2.1960080041278633,-8.989929662704446,7.640095736740091,-1.1585007572669521,0.7579229833051219,,,0.4957604651666777,0.4799958184542942
8482,0.02288642890676518,1.3263057154851214,8.955324035144804,9.06818034676266,-0.8377565853930239,0.5367900191895897,,,0.5029103585629691,0.475372113951236
8483,0.41410974019542723,1.6558201761983369,-16.75044679731372,13.282905862067883,-0.818240429919935,0.4002748199177637,,,0.49945126940914397,0.47807466684810607
8501,0.31104204621789044,1.594279954672554,-4.481526206549201,7.1721684432643,-0.7772497113499067,0.5962740744805518,,,0.506143893837445,0.4834856723479245
8504,0.8485841958664342,2.070420512696157,-3.7587431349833547,2.9717204983191703,-2.174977406217671,1.7202179572713958,,,0.500032283722688,0.4829253142656905
8507,-0.26883178907220173,0.8887221527036434,-2.6739295878783538,1.9017645739288185,-0.45166197731311325,0.39756263929702157,,,0.448799194712322,0.4059174884411191
8516,0.013738388754594964,1.2609428188320015,-6.646383609309403,4.004247884753613,-0.6020050954955226,0.4838001831140705,,,0.5101530240323435,0.4819448254234542
8517,2.7143562402931996,3.806043340404472,1.5668583689546962,4.079346479041769,-2.2778151825881703,1.768695806638469,,,0.4933741649652168,0.48498626891477403
8518,-0.382936962816385,0.8557191708534927,-6.247076346921045,4.152503094195574,-0.48045044609891346,0.36934216063121944,,,0.5208425050285004,0.47958469471387344
8521,-0.057272321994319315,1.1684414304450075,0.30091916035134275,1.69353454681743,-0.9445865530851572,0.5806320604496039,,,0.5037353020077716,0.4746668709385272
8524,-0.04867645314172986,1.2163109605664464,1.2432291815397154,3.7708954227189526,-0.7693128283391136,0.5466102053964671,,,0.5089647601409021,0.4800840161652612
8525,1.8192731469143615,2.8132615250046036,-1.6624677026093548,1.1345110292048628,-1.3757346345477557,1.1231211252360773,,,0.49298481968139063,0.4823192958023743
8527,0.46638715417247845,1.7648308622712938,0.3564350861599796,2.0596176082812128,-1.2822060942811826,0.93845402187335,,,0.5054931728155465,0.4854064929837958
8528,0.946983995896617,1.9595507827279302,-1.1952717431011814,2.6693642204038786,-1.0870654756243672,0.8631082675143569,,,0.495727712720204,0.4808686567316556
8529,0.9460762489212318,2.07440201273439,-5.0076922483352835,2.6076116536316225,-0.815612265070187,0.7209836986652935,,,0.4803791306238553,0.4641497279396436
8532,-0.03347572093275591,1.1923523337653041,10.440622081490341,9.322173789474956,-0.8651231189701368,0.5781228986808579,,,0.5048573941442753,0.4759899884069616
8534,-0.20010315195603293,0.983230354884863,-15.778593690782316,6.925657862938468,-0.31212408553833026,0.29070432509782457,,,0.48588670967190706,0.44956552518431314
8536,2.046487910832884,3.2496940387107505,-12.284699781481004,10.025024308972712,-0.36768242545116364,0.8866987242885289,,,0.3306866203476486,0.3164900080345977
8538,-0.22943364237386235,1.0093776115019217,-15.15809172789962,13.816898640441728,-0.16928153422943015,0.13757232341802042,,,0.41435298973002477,0.3727291445681655
8540,0.6201988722789674,2.011949409209457,1.6817094834791706,1.9517760252324428,-1.4664850623970798,1.0378772910883953,,,0.5040819958016097,0.48584906293407704
8541,0.9695143468494019,2.1205002650102527,-7.268230809659067,4.450443896077324,-0.6620833706824722,0.7132051076022513,,,0.40418693695179153,0.3856747221861262
8542,14.401460328699523,15.15833247690823,-7.977596116006102,5.221531888219195,-3.874976118902001,8.001524812098692,,,0.28070603170467634,0.27780517413794437
